Date,Open,High,Low,Close,Adj Close,Volume
2016-09-23,595.599976,596.099976,555.700012,557.450012,552.026306,30222177
2016-09-26,559.099976,560.000000,545.299988,547.400024,542.074097,14880674
2016-09-27,551.000000,554.250000,538.700012,541.000000,535.736328,9085199
2016-09-28,543.150024,550.650024,540.500000,549.099976,543.757507,10240083
2016-09-29,554.450012,554.849976,523.450012,539.299988,534.052856,16581655
2016-09-30,535.000000,547.150024,530.599976,541.349976,536.082886,5781645
2016-10-03,542.950012,552.299988,542.900024,550.900024,545.540039,5276340
2016-10-04,553.000000,553.349976,541.000000,546.599976,541.281799,5690321
2016-10-05,550.000000,550.650024,533.250000,535.700012,530.487915,8222912
2016-10-06,531.700012,535.000000,524.049988,530.799988,525.635559,10646794
2016-10-07,530.000000,539.400024,530.000000,533.849976,528.655884,7702773
2016-10-10,538.000000,538.750000,530.299988,531.549988,526.378296,3261598
2016-10-13,529.000000,529.900024,513.200012,518.799988,513.752319,10008090
2016-10-14,521.000000,525.000000,516.799988,520.650024,515.584351,4314775
2016-10-17,524.150024,533.799988,517.099976,519.000000,513.950378,7930102
2016-10-18,523.900024,534.049988,518.400024,532.450012,527.269531,13532992
2016-10-19,535.650024,542.000000,529.099976,535.549988,530.339355,10754624
2016-10-20,537.099976,544.849976,536.000000,540.049988,534.795593,6969699
2016-10-21,538.700012,539.200012,524.200012,526.099976,520.981262,6526349
2016-10-24,529.450012,530.000000,517.549988,521.549988,516.475586,10660533
2016-10-25,520.900024,531.500000,520.099976,529.099976,523.952087,7356952
2016-10-26,499.000000,502.000000,484.500000,487.549988,482.806366,38780250
2016-10-27,485.000000,489.600006,477.299988,485.649994,480.924866,17198496
2016-10-28,486.899994,494.000000,484.549988,486.899994,482.162689,12688495
2016-11-01,488.049988,488.049988,474.450012,475.799988,471.170685,10425548
2016-11-02,469.799988,480.500000,468.100006,476.799988,472.160950,9885845
2016-11-03,475.500000,479.799988,473.649994,475.850006,471.220215,6631504
2016-11-04,474.399994,485.700012,474.200012,478.700012,474.042511,10868004
2016-11-07,484.750000,489.450012,482.049988,485.399994,480.677307,6990315
2016-11-08,487.049988,492.450012,483.250000,490.850006,486.074280,7460548
2016-11-09,459.000000,493.950012,458.950012,487.549988,482.806366,12824970
2016-11-10,494.000000,513.599976,494.000000,506.950012,502.017639,11433458
2016-11-11,505.000000,512.700012,495.000000,498.750000,493.897400,7085764
2016-11-15,498.000000,503.000000,476.750000,479.299988,474.636627,11822835
2016-11-16,486.850006,487.350006,470.100006,472.700012,468.100861,10704594
2016-11-17,474.350006,484.399994,471.350006,474.100006,469.487244,10250008
2016-11-18,478.000000,478.899994,472.000000,473.450012,468.843567,4572569
2016-11-21,475.899994,476.500000,463.049988,465.700012,461.168976,6217176
2016-11-22,468.049988,475.500000,458.049988,470.750000,466.169830,7313923
2016-11-23,475.000000,482.549988,469.149994,480.500000,475.824982,6477616
2016-11-24,479.700012,479.700012,466.049988,468.200012,463.644653,8199524
2016-11-25,472.250000,473.000000,465.299988,471.200012,466.615479,4674455
2016-11-28,464.000000,477.600006,461.149994,472.899994,468.298920,8268812
2016-11-29,473.000000,475.600006,463.000000,464.649994,460.129181,7612624
2016-11-30,465.000000,471.000000,462.049988,469.850006,465.278595,13575386
2016-12-01,474.000000,474.450012,464.299988,466.049988,461.515564,7451748
2016-12-02,466.899994,466.899994,458.000000,459.950012,455.474915,6381901
2016-12-05,457.700012,464.700012,455.799988,460.750000,456.267120,4995436
2016-12-06,461.799988,463.200012,454.350006,455.950012,451.513855,5465618
2016-12-07,457.850006,457.850006,441.250000,447.100006,442.749939,7558363
2016-12-08,449.899994,452.850006,447.399994,449.350006,444.978058,7629221
2016-12-09,451.700012,458.000000,445.549988,456.399994,451.959442,7780448
2016-12-12,445.000000,452.000000,444.100006,445.100006,440.769409,6849079
2016-12-13,445.799988,454.450012,442.299988,452.950012,448.543030,8404874
2016-12-14,454.649994,469.799988,454.000000,467.200012,462.654388,12775149
2016-12-15,459.100006,479.399994,459.100006,478.100006,473.448334,18021627
2016-12-16,479.500000,480.700012,468.700012,472.799988,468.199890,20477361
2016-12-19,469.500000,472.750000,466.450012,467.600006,463.050476,3735250
2016-12-20,469.000000,469.700012,460.450012,461.649994,457.158356,4836019
2016-12-21,463.549988,465.799988,455.100006,457.700012,453.246826,4454408
2016-12-22,455.799988,455.799988,445.049988,447.549988,443.195557,6540181
2016-12-23,448.000000,449.350006,436.000000,438.100006,433.837524,9018273
2016-12-26,435.100006,435.850006,427.000000,432.000000,427.796844,4494204
2016-12-27,431.100006,438.899994,431.100006,437.649994,433.391876,4694669
2016-12-28,439.700012,448.250000,438.000000,440.049988,435.768524,5072550
2016-12-29,442.000000,445.899994,437.700012,444.250000,439.927673,6082573
2016-12-30,445.500000,452.200012,445.049988,449.950012,445.572235,4616817
2017-01-02,451.399994,452.000000,441.250000,447.750000,443.393616,3054394
2017-01-03,449.600006,457.799988,443.500000,455.250000,450.820648,4621782
2017-01-04,455.000000,460.000000,451.950012,453.100006,448.691559,3703873
2017-01-05,454.600006,463.899994,453.250000,458.049988,453.593384,5829373
2017-01-06,459.700012,461.799988,454.049988,455.200012,450.771149,4431212
2017-01-09,456.899994,459.350006,451.549988,452.750000,448.344971,2690456
2017-01-10,455.500000,456.049988,424.399994,447.350006,442.997498,9436151
2017-01-11,451.850006,457.549988,448.200012,453.600006,449.186707,5678047
2017-01-12,454.200012,461.399994,452.600006,455.200012,450.771149,5106342
2017-01-13,457.000000,475.200012,455.200012,472.799988,468.199890,12693510
2017-01-16,472.500000,480.500000,468.299988,477.250000,472.606598,7430300
2017-01-17,477.299988,488.200012,476.950012,487.200012,482.459808,11331156
2017-01-18,487.149994,491.700012,483.250000,488.500000,483.747131,8789347
2017-01-19,486.700012,487.899994,479.299988,483.799988,479.092865,7688347
2017-01-20,458.000000,461.399994,448.000000,450.750000,446.364441,30189779
2017-01-23,445.250000,448.950012,441.100006,445.000000,440.670380,16502895
2017-01-24,447.799988,452.549988,445.299988,451.250000,446.859558,7103963
2017-01-25,452.000000,465.100006,452.000000,463.549988,459.039886,14328065
2017-01-27,465.250000,478.850006,465.250000,472.850006,468.249420,8821164
2017-01-30,472.000000,476.600006,470.850006,471.899994,467.308655,4525720
2017-01-31,472.000000,472.000000,464.299988,466.000000,461.466064,10629001
2017-02-01,467.750000,479.899994,460.000000,475.649994,471.022156,8340303
2017-02-02,476.250000,486.000000,473.350006,482.549988,477.855011,7557596
2017-02-03,483.700012,492.500000,480.149994,490.700012,485.925751,7134563
2017-02-06,494.750000,500.200012,492.000000,498.299988,493.451782,8575116
2017-02-07,498.399994,499.700012,490.600006,493.399994,488.599457,5242366
2017-02-08,492.399994,492.700012,481.850006,487.600006,482.855896,9694192
2017-02-09,491.000000,494.549988,482.950012,485.250000,480.528748,7938519
2017-02-10,489.750000,492.500000,486.200012,488.899994,484.143250,10345868
2017-02-13,492.700012,493.850006,486.750000,490.299988,485.529602,6626404
2017-02-14,490.299988,491.450012,482.100006,486.899994,482.162689,4089031
2017-02-15,488.000000,493.450012,483.799988,488.200012,483.450073,6242589
2017-02-16,487.700012,494.350006,486.549988,493.149994,488.351898,5218900
2017-02-17,501.000000,504.000000,487.399994,489.100006,484.341309,12983330
2017-02-20,489.399994,490.649994,479.649994,481.049988,476.369598,5840632
2017-02-21,481.899994,509.049988,481.200012,504.350006,499.442932,16440027
2017-02-22,508.500000,528.049988,507.799988,525.299988,520.189087,20167381
2017-02-23,525.000000,530.000000,518.049988,528.150024,523.011414,10360480
2017-02-27,527.900024,527.900024,507.299988,508.950012,503.998169,7372140
2017-02-28,509.399994,512.500000,504.600006,506.649994,501.720551,5799421
2017-03-01,511.000000,522.000000,510.149994,513.400024,508.404907,7624002
2017-03-02,515.099976,519.799988,503.700012,506.299988,501.373932,7112655
2017-03-03,507.250000,515.000000,506.250000,512.900024,507.909760,3965255
2017-03-06,514.700012,520.799988,512.299988,518.650024,513.603821,6994407
2017-03-07,519.000000,519.900024,509.250000,511.799988,506.820435,6043543
2017-03-08,504.600006,512.799988,500.250000,510.149994,505.186493,8850848
2017-03-09,509.600006,519.549988,506.500000,516.400024,511.375702,8560015
2017-03-10,519.200012,520.000000,513.000000,515.900024,510.880585,5494130
2017-03-14,524.900024,525.650024,509.549988,510.899994,505.929199,7975713
2017-03-15,514.700012,515.799988,509.049988,511.700012,506.721436,6248549
2017-03-16,513.000000,516.799988,511.299988,513.650024,508.652466,5362177
2017-03-17,515.299988,519.000000,511.700012,517.150024,512.118408,20296836
2017-03-20,518.000000,518.250000,501.299988,502.850006,497.957520,4932998
2017-03-21,498.750000,500.000000,486.049988,488.299988,483.549072,11017752
2017-03-22,485.000000,502.399994,484.000000,485.450012,480.726837,12685275
2017-03-23,487.549988,492.000000,483.000000,488.250000,483.499573,6942275
2017-03-24,491.000000,495.700012,484.850006,489.350006,484.588867,5501203
2017-03-27,488.399994,493.250000,483.549988,487.149994,482.410278,5384510
2017-03-28,492.299988,505.000000,490.049988,502.799988,497.907990,11194711
2017-03-29,506.000000,513.000000,500.100006,504.200012,499.294403,12677454
2017-03-30,498.950012,504.000000,495.000000,499.250000,494.392548,8454772
2017-03-31,499.700012,503.700012,488.799988,490.799988,486.024750,6985211
2017-04-03,495.700012,503.700012,491.350006,500.600006,495.729431,5755303
2017-04-05,503.850006,510.549988,498.850006,508.299988,503.354492,6595144
2017-04-06,507.700012,517.650024,505.149994,508.700012,503.750610,9928098
2017-04-07,507.000000,514.900024,502.500000,504.200012,499.294403,5019268
2017-04-10,504.649994,513.000000,503.350006,510.750000,505.780670,5986936
2017-04-11,509.600006,516.599976,508.100006,515.049988,510.038818,7406691
2017-04-12,515.299988,520.400024,503.250000,506.000000,501.076874,6161411
2017-04-13,506.600006,511.350006,502.899994,507.549988,502.611786,6216374
2017-04-17,505.549988,509.049988,501.250000,502.350006,497.462402,4070932
2017-04-18,505.000000,508.950012,498.000000,499.649994,494.788635,5450454
2017-04-19,498.250000,501.450012,488.250000,499.500000,494.640106,7447021
2017-04-20,496.149994,504.399994,487.000000,488.000000,483.252014,8153829
2017-04-21,492.000000,497.000000,483.299988,486.250000,481.519043,10301245
2017-04-24,487.950012,503.600006,481.000000,498.649994,493.798370,14182302
2017-04-25,501.000000,520.150024,495.100006,516.400024,511.375702,13778124
2017-04-26,519.500000,525.000000,508.049988,517.150024,512.118408,11516903
2017-04-27,524.000000,524.000000,503.250000,506.600006,501.671051,22108735
2017-04-28,508.299988,515.299988,504.500000,509.649994,504.691345,9287281
2017-05-02,509.500000,513.099976,501.600006,505.549988,500.631226,7539462
2017-05-03,506.899994,507.350006,500.000000,500.850006,495.976990,7220815
2017-05-04,504.950012,521.799988,502.000000,518.849976,513.801819,15719994
2017-05-05,522.000000,522.400024,502.500000,504.500000,499.591461,9440005
2017-05-08,509.000000,513.700012,503.299988,511.200012,506.226288,6834456
2017-05-09,513.000000,521.250000,510.549988,518.200012,513.158203,7872272
2017-05-10,519.000000,527.549988,515.700012,526.349976,521.228821,8812464
2017-05-11,525.200012,534.599976,513.450012,516.900024,511.870850,8962710
2017-05-12,516.700012,516.849976,499.200012,503.000000,498.106049,9934430
2017-05-15,505.000000,508.500000,498.399994,500.100006,495.234283,8806756
2017-05-16,502.100006,504.500000,493.500000,501.500000,496.620667,8610492
2017-05-17,501.350006,506.750000,498.500000,502.799988,497.907990,6443135
2017-05-18,498.000000,499.100006,490.250000,492.000000,487.213074,9227022
2017-05-19,495.750000,503.850006,494.200012,501.700012,496.818726,7611430
2017-05-22,504.000000,507.450012,499.500000,502.299988,497.412872,4970982
2017-05-23,502.250000,506.100006,495.200012,500.600006,495.729431,7549551
2017-05-24,503.000000,505.000000,495.000000,499.299988,494.442047,7271148
2017-05-25,502.000000,509.899994,495.850006,507.450012,502.512787,9157557
2017-05-26,508.000000,513.000000,505.000000,511.450012,506.473846,5995136
2017-05-29,511.899994,515.000000,502.200012,507.250000,502.314697,5441466
2017-05-30,505.000000,516.950012,503.649994,514.400024,509.395172,4725430
2017-05-31,514.000000,516.000000,509.500000,514.049988,509.048523,7263061
2017-06-01,512.150024,515.950012,505.500000,509.299988,504.344757,8105813
2017-06-02,513.500000,513.500000,506.350006,508.049988,503.106903,4474040
2017-06-05,507.350006,516.750000,507.000000,513.650024,508.652466,3858825
2017-06-06,514.000000,514.400024,505.549988,510.200012,505.236023,3866339
2017-06-07,510.000000,515.450012,508.100006,514.200012,509.197113,3389166
2017-06-08,514.000000,521.799988,511.350006,515.750000,510.731995,5980728
2017-06-09,515.000000,516.349976,509.399994,513.650024,508.652466,3242063
2017-06-12,512.450012,513.099976,506.000000,507.500000,502.562286,2360518
2017-06-13,509.000000,512.299988,505.500000,506.450012,501.522491,2181945
2017-06-14,509.000000,510.899994,501.549988,509.500000,504.542816,4648343
2017-06-15,508.850006,509.299988,504.000000,507.600006,502.661316,3425367
2017-06-16,507.649994,514.299988,507.500000,510.450012,505.483582,4999502
2017-06-19,511.000000,525.349976,509.299988,520.150024,515.089233,6844723
2017-06-20,520.200012,521.700012,510.500000,511.850006,506.869965,4388846
2017-06-21,511.049988,512.500000,506.750000,507.750000,502.809845,4346995
2017-06-22,508.899994,514.450012,506.649994,508.000000,503.057404,3463745
2017-06-23,509.600006,510.450012,503.649994,504.649994,499.739990,3548884
2017-06-27,506.000000,506.700012,484.450012,492.850006,488.054810,9842829
2017-06-28,493.799988,500.350006,490.049988,492.000000,487.213074,12691859
2017-06-29,498.000000,514.400024,497.700012,512.099976,507.117493,11855524
2017-06-30,510.600006,520.000000,508.100006,517.349976,512.316406,7600005
2017-07-03,517.099976,521.799988,515.000000,517.250000,512.217407,3701949
2017-07-04,516.799988,517.549988,506.549988,508.399994,503.453522,4086213
2017-07-05,507.750000,515.400024,507.750000,513.900024,508.900024,3154406
2017-07-06,511.000000,512.849976,508.149994,509.500000,509.500000,3514758
2017-07-07,508.250000,508.950012,501.250000,503.149994,503.149994,3509920
2017-07-10,509.100006,513.150024,506.700012,509.950012,509.950012,1238680
2017-07-11,512.000000,512.400024,505.799988,506.799988,506.799988,3928279
2017-07-12,508.899994,509.899994,504.200012,506.750000,506.750000,5504892
2017-07-13,508.000000,516.849976,508.000000,511.899994,511.899994,22231839
2017-07-14,514.000000,514.500000,507.700012,512.950012,512.950012,3160157
2017-07-17,513.099976,514.000000,508.500000,510.500000,510.500000,3169635
2017-07-18,509.000000,522.700012,508.350006,516.549988,516.549988,7864083
2017-07-19,518.000000,521.950012,516.049988,520.200012,520.200012,8119092
2017-07-20,520.799988,544.200012,520.700012,540.000000,540.000000,16391849
2017-07-21,540.000000,542.400024,532.250000,540.799988,540.799988,5567645
2017-07-24,541.000000,546.400024,531.400024,534.799988,534.799988,4779353
2017-07-25,533.500000,547.500000,529.950012,544.950012,544.950012,8181916
2017-07-26,538.900024,543.950012,525.400024,528.849976,528.849976,12085057
2017-07-27,532.400024,534.950012,522.000000,524.650024,524.650024,12290852
2017-07-28,523.799988,529.650024,512.000000,515.099976,515.099976,8268116
2017-07-31,517.400024,521.200012,509.399994,519.799988,519.799988,7245884
2017-08-01,518.200012,521.750000,514.750000,516.549988,516.549988,4562630
2017-08-02,518.750000,524.049988,512.599976,516.900024,516.900024,4079631
2017-08-03,516.000000,516.349976,504.799988,506.000000,506.000000,4140945
2017-08-04,506.000000,510.799988,504.600006,508.100006,508.100006,4972811
2017-08-07,509.000000,511.799988,504.100006,505.799988,505.799988,5293884
2017-08-08,507.700012,510.950012,496.049988,499.450012,499.450012,8898560
2017-08-09,494.450012,498.649994,485.450012,486.950012,486.950012,7169705
2017-08-10,485.100006,494.149994,483.549988,485.500000,485.500000,10095387
2017-08-11,482.899994,493.350006,480.000000,489.700012,489.700012,9261420
2017-08-14,491.000000,497.450012,489.750000,491.750000,491.750000,3983656
2017-08-16,492.950012,501.549988,488.000000,499.500000,499.500000,5958229
2017-08-17,500.200012,503.450012,495.000000,497.149994,497.149994,3948664
2017-08-18,495.299988,495.950012,489.850006,490.399994,490.399994,4166976
2017-08-21,492.100006,503.399994,491.799988,494.799988,494.799988,17884400
2017-08-22,496.000000,507.000000,496.000000,499.200012,499.200012,6654272
2017-08-23,505.000000,505.799988,500.149994,502.649994,502.649994,3288488
2017-08-24,503.000000,510.500000,502.049988,506.850006,506.850006,7157375
2017-08-28,507.500000,512.900024,506.200012,510.600006,510.600006,3724389
2017-08-29,509.399994,509.450012,501.000000,503.600006,503.600006,3266295
2017-08-30,506.200012,509.500000,502.299988,503.899994,503.899994,3972126
2017-08-31,504.000000,505.399994,498.549988,500.350006,500.350006,4491876
